"fixed.acidity";"volatile.acidity";"citric.acid";"residual.sugar";"chlorides";"free.sulfur.dioxide";"total.sulfur.dioxide";"density";"pH";"sulphates";"alcohol";"quality"
7.4;0.25;0.28;1.98100146886658;0.028;14;78;0.99238;2.94;-0.994252273343867;2.4423470353692;"7"
7.5;0.3;0.21;1.87946504964716;0.026;33;143;0.99244;2.92;-1.04982212449868;2.40694510831829;"5"
7.2;0.26;0.24;1.94591014905531;0.023;19;130;0.99176;3.14;-0.713349887877465;2.54944517092557;"7"
6.3;0.32;0.32;0.405465108108164;0.037;12;76;0.98993;3.3;-0.776528789498996;2.50959926237837;"6"
7.7;0.24;0.3;0.336472236621213;0.041;15;102;0.9929;3.26;-0.63487827243597;2.34180580614733;"6"
7.4;0.25;0.28;1.98100146886658;0.028;14;78;0.99238;2.94;-0.994252273343867;2.4423470353692;"7"
7;0.24;0.35;0;0.032;42;104;0.98988;3.16;-0.994252273343867;2.45958884180371;"7"
5.8;0.28;0.28;1.43508452528932;0.044;52;158;0.992;3.35;-0.82098055206983;2.37024374146786;"7"
6.6;0.19;0.35;0.405465108108164;0.037;37;107;0.99006;3.18;-0.385662480811985;2.484906649788;"7"
6.4;0.28;0.36;0.262364264467491;0.053;28;186;0.99211;3.31;-0.798507696217772;2.37954613413017;"5"
5.6;0.28;0.27;1.3609765531356;0.043;52;158;0.99202;3.35;-0.82098055206983;2.37024374146786;"7"
5.6;0.28;0.28;1.43508452528932;0.044;52;158;0.992;3.35;-0.82098055206983;2.37024374146786;"7"
6.8;0.19;0.32;2.02814824729229;0.049;37;107;0.99332;3.12;-0.82098055206983;2.37024374146786;"7"
7.2;0.16;0.29;0;0.031;40;123;0.98958;3.12;-0.916290731874155;2.4932054526027;"7"
6.6;0.17;0.28;0.0953101798043249;0.034;55;108;0.98939;3;-0.653926467406664;2.47653840011748;"7"
6.6;0.19;0.28;2.46809953147162;0.042;54;137;0.99492;3.18;-0.994252273343867;2.37954613413017;"6"
6.6;0.39;0.38;2.27212588550934;0.053;49;226;0.99787;3.3;-0.562118918153541;2.24070968927596;"6"
6.8;0.12;0.3;2.55722731136763;0.049;32;88;0.99654;3.2;-1.04982212449868;2.29253475714054;"6"
6.6;0.295;0.24;0.470003629245736;0.039;29;140;0.99304;3.35;-0.49429632181478;2.34180580614733;"7"
6.6;0.26;0.24;1.97408102602201;0.038;28;137;0.9952;3.35;-0.510825623765991;2.34180580614733;"6"
7;0.32;0.27;1.96009478404727;0.027;37;122;0.99165;3.15;-0.510825623765991;2.53369681395743;"7"
7.4;0.36;0.23;0.641853886172395;0.017;31;69;0.9892;2.93;-1.02165124753198;2.52572864430826;"6"
6.7;0.35;0.48;2.17475172148416;0.056;35;167;0.99628;3.04;-0.755022584278033;2.24070968927596;"5"
6.4;0.38;0.24;1.97408102602201;0.047;41;151;0.99604;3.11;-0.510825623765991;2.21920348405499;"5"
6.8;0.14;0.18;0.336472236621213;0.047;30;90;0.99164;3.27;-0.616186139423817;2.41591377830105;"6"
7;0.16;0.25;2.66025953726586;0.044;27;149;0.998;2.91;-0.776528789498996;2.21920348405499;"6"
7;0.16;0.25;2.66025953726586;0.044;27;149;0.998;2.91;-0.776528789498996;2.21920348405499;"6"
6.7;0.35;0.48;2.17475172148416;0.056;35;167;0.99628;3.04;-0.755022584278033;2.24070968927596;"5"
6.8;0.14;0.18;0.336472236621213;0.047;30;90;0.99164;3.27;-0.616186139423817;2.41591377830105;"6"
6.8;0.16;0.18;0.587786664902119;0.046;31;114;0.99226;3.27;-0.59783700075562;2.37954613413017;"6"
7;0.16;0.25;2.66025953726586;0.044;27;149;0.998;2.91;-0.776528789498996;2.21920348405499;"6"
6.4;0.38;0.24;1.97408102602201;0.047;41;151;0.99604;3.11;-0.510825623765991;2.21920348405499;"5"
7.2;0.24;0.3;0.182321556793955;0.037;11;95;0.98914;2.96;-1.02165124753198;2.52572864430826;"6"
7;0.29;0.33;-0.105360515657826;0.041;20;117;0.99048;3.21;-0.693147180559945;2.43361335540045;"5"
7.1;0.27;0.24;2.53369681395743;0.044;48;118;0.99726;3.04;-0.579818495252942;2.30258509299405;"7"
7.1;0.27;0.24;2.53369681395743;0.044;48;118;0.99726;3.04;-0.579818495252942;2.30258509299405;"7"
7.2;0.24;0.3;0.182321556793955;0.037;11;95;0.98914;2.96;-1.02165124753198;2.52572864430826;"6"
6.6;0.36;0.28;1.80828877117927;0.029;12;93;0.99054;3.19;-1.30933331998376;2.54944517092557;"7"
7;0.29;0.33;-0.105360515657826;0.041;20;117;0.99048;3.21;-0.693147180559945;2.43361335540045;"5"
6.6;0.3;0.25;2.07944154167984;0.036;21;124;0.99362;3.06;-0.967584026261706;2.37954613413017;"6"
6.6;0.3;0.25;2.07944154167984;0.036;21;124;0.99362;3.06;-0.967584026261706;2.37954613413017;"6"
6.5;0.21;0.51;2.86789890204411;0.045;34;125;0.99966;3.2;-0.755022584278033;2.17475172148416;"6"
6.6;0.3;0.25;2.07944154167984;0.036;21;124;0.99362;3.06;-0.967584026261706;2.37954613413017;"6"
7.6;0.31;0.27;2.17475172148416;0.021;57;156;0.99442;3.08;-0.967584026261706;2.39789527279837;"7"
6.5;0.26;0.39;0.336472236621213;0.02;12;66;0.99089;3.25;-0.287682072451781;2.42480272571829;"7"
8.7;0.3;0.34;1.56861591791385;0.018;23;127;0.99474;3.12;-0.713349887877465;2.41591377830105;"7"
6.4;0.29;0.32;0.8754687373539;0.014;34;89;0.99008;3.24;-0.415515443961666;2.52572864430826;"7"
6.7;0.13;0.32;1.30833281965018;0.017;32;99;0.99348;3.12;-0.82098055206983;2.30258509299405;"6"
6.8;0.19;0.33;1.58923520511658;0.047;42;130;0.99283;3.12;-0.579818495252942;2.39789527279837;"6"
6.8;0.19;0.33;1.58923520511658;0.047;42;130;0.99283;3.12;-0.579818495252942;2.39789527279837;"6"
6.4;0.24;0.23;0.693147180559945;0.046;30;133;0.9908;3.12;-0.616186139423817;2.43361335540045;"7"
5.9;0.18;0.28;1.62924053973028;0.039;50;139;0.99165;3.16;-0.82098055206983;2.42480272571829;"6"
7.2;0.33;0.22;1.50407739677627;0.031;10;73;0.99076;2.97;-0.653926467406664;2.50143595173921;"7"
6.4;0.29;0.24;1.16315080980568;0.037;31;95;0.98942;2.9;-0.415515443961666;2.53369681395743;"7"
7.3;0.31;0.25;1.89461685466776;0.032;30;138;0.99244;2.9;-0.994252273343867;2.40694510831829;"5"
7;0.29;0.37;0.470003629245736;0.035;34;126;0.99058;3.26;-0.755022584278033;2.50959926237837;"6"
6.3;0.32;0.17;2.87638551592142;0.06;51;190;0.99916;3.13;-0.7339691750802;2.17475172148416;"6"
6.6;0.085;0.33;0.336472236621213;0.036;17;109;0.99306;3.27;-0.49429632181478;2.2512917986065;"6"
6.3;0.32;0.17;2.87638551592142;0.06;51;190;0.99916;3.13;-0.7339691750802;2.17475172148416;"6"
6.8;0.18;0.32;1.97408102602201;0.047;17;109;0.99498;3.42;-0.82098055206983;2.34180580614733;"6"
7.1;0.28;0.28;2.14006616349627;0.03;25;191;0.99338;3.16;-0.776528789498996;2.50143595173921;"7"
5.7;0.15;0.47;2.43361335540045;0.035;49;128;0.99456;3.03;-1.07880966137193;2.35137525716348;"8"
5.8;0.275;0.3;1.68639895357023;0.043;41;149;0.9926;3.33;-0.867500567704723;2.37954613413017;"7"
5.8;0.32;0.28;1.45861502269952;0.032;46;115;0.98946;3.16;-0.562118918153541;2.56494935746154;"8"
6.7;0.22;0.39;0.182321556793955;0.049;26;152;0.99346;3.5;-0.755022584278033;2.30258509299405;"6"
6.5;0.26;0.31;0.262364264467491;0.034;59;145;0.98944;3.16;-0.616186139423817;2.51769647261099;"6"
5;0.29;0.54;1.7404661748405;0.035;54;155;0.98976;3.27;-1.07880966137193;2.55722731136763;"8"
6.8;0.21;0.26;2.45958884180371;0.038;61;152;0.99523;3.02;-0.579818495252942;2.35137525716348;"7"
5.8;0.32;0.28;1.45861502269952;0.032;46;115;0.98946;3.16;-0.562118918153541;2.56494935746154;"8"
6.5;0.27;0.26;2.39789527279837;0.03;2;82;0.99402;3.07;-1.02165124753198;2.41591377830105;"5"
5.9;0.37;0.32;0.470003629245736;0.029;41;102;0.98916;3.41;-0.59783700075562;2.54160199346455;"7"
6.2;0.21;0.18;2.45100509811232;0.044;61;155;0.99655;3.14;-0.653926467406664;2.24070968927596;"6"
6.8;0.3;0.29;1.82454929205105;0.025;29;95;0.99071;3.03;-1.13943428318836;2.55722731136763;"7"
7.3;0.41;0.29;0.587786664902119;0.032;26;74;0.98889;2.96;-1.04982212449868;2.56494935746154;"8"
5.4;0.3;0.3;0.182321556793955;0.029;25;93;0.98742;3.31;-0.916290731874155;2.61006979274201;"7"
6.6;0.34;0.2;0;0.053;26;112;0.99336;3.32;-0.59783700075562;2.2082744135228;"5"
5.6;0.25;0.19;0.8754687373539;0.049;42;166;0.992;3.25;-0.843970070294529;2.34180580614733;"6"
5.3;0.3;0.3;0.182321556793955;0.029;25;93;0.98742;3.31;-0.916290731874155;2.61006979274201;"7"
7.1;0.2;0.27;2.26176309847379;0.037;19;105;0.99444;3.04;-0.994252273343867;2.35137525716348;"7"
7;0.22;0.26;2.21920348405499;0.027;37;122;0.99228;3.06;-1.07880966137193;2.52572864430826;"8"
6.4;0.16;0.44;0.182321556793955;0.051;39;122;0.99058;3.11;-0.287682072451781;2.42480272571829;"7"
6.8;0.31;0.3;2.07944154167984;0.028;33;122;0.99164;3.13;-0.462035459596559;2.53369681395743;"7"
6;0.16;0.27;2.484906649788;0.03;39;98;0.99402;3.15;-1.07880966137193;2.37954613413017;"5"
7.1;0.21;0.35;0.916290731874155;0.04;41;186;0.99128;3.32;-0.579818495252942;2.52572864430826;"6"
7;0.22;0.26;2.21920348405499;0.027;37;122;0.99228;3.06;-1.07880966137193;2.52572864430826;"8"
5.6;0.21;0.24;1.48160454092422;0.027;37;150;0.991;3.3;-1.17118298150295;2.4423470353692;"7"
7.4;0.22;0.26;2.17475172148416;0.027;23;112;0.9931;2.98;-0.891598119283784;2.43361335540045;"6"
7.1;0.2;0.27;2.26176309847379;0.037;19;105;0.99444;3.04;-0.994252273343867;2.35137525716348;"7"
6.8;0.31;0.3;2.07944154167984;0.028;33;122;0.99164;3.13;-0.462035459596559;2.53369681395743;"7"
6.4;0.15;0.4;0.262364264467491;0.053;61;146;0.99112;3.17;-0.385662480811985;2.39789527279837;"6"
6.4;0.16;0.44;0.182321556793955;0.051;39;122;0.99058;3.11;-0.287682072451781;2.42480272571829;"7"
6.3;0.22;0.34;0.182321556793955;0.036;32;96;0.98961;3.06;-0.301105092783922;2.45100509811232;"6"
6.6;0.26;0.22;2.89867056071086;0.05;23;139;0.99904;3.06;-0.693147180559945;2.21920348405499;"5"
7.5;0.24;0.31;2.57261223020711;0.05;26;180;0.99884;3.05;-0.63487827243597;2.2082744135228;"6"
7.5;0.24;0.31;2.57261223020711;0.05;26;180;0.99884;3.05;-0.63487827243597;2.2082744135228;"6"
7.5;0.24;0.31;2.57261223020711;0.05;26;180;0.99884;3.05;-0.63487827243597;2.2082744135228;"6"
7.5;0.24;0.31;2.57261223020711;0.05;26;180;0.99884;3.05;-0.63487827243597;2.2082744135228;"6"
6.6;0.15;0.34;0;0.037;45;79;0.98949;2.96;-0.693147180559945;2.45958884180371;"6"
6.7;0.34;0.43;0.470003629245736;0.041;29;114;0.99014;3.23;-0.82098055206983;2.53369681395743;"6"
6.7;0.31;0.09;0.336472236621213;0.039;53;141;0.99206;3.12;-0.82098055206983;2.31253542384721;"5"
7.5;0.24;0.31;2.57261223020711;0.05;26;180;0.99884;3.05;-0.63487827243597;2.2082744135228;"6"
6.3;0.2;0.18;2.36085400111802;0.045;57;159;0.99666;3.09;-0.616186139423817;2.21920348405499;"5"
6.6;0.28;0.23;2.34180580614733;0.049;45;190;0.99754;3.12;-0.673344553263766;2.17475172148416;"5"
8.5;0.18;0.3;0.0953101798043249;0.028;34;95;0.99272;2.83;-1.02165124753198;2.30258509299405;"4"
6.5;0.35;0.38;2.00148000021012;0.036;20;196;0.99712;3.47;-0.7339691750802;2.2082744135228;"6"
6.8;0.22;0.26;0.182321556793955;0.041;29;182;0.99104;3.04;-1.04982212449868;2.41591377830105;"5"
6.3;0.18;0.24;1.22377543162212;0.053;20;119;0.99373;3.11;-0.653926467406664;2.21920348405499;"6"
6.6;0.26;0.22;2.89867056071086;0.05;23;139;0.99904;3.06;-0.693147180559945;2.21920348405499;"5"
6.6;0.3;0.45;2.07944154167984;0.038;54;200;0.9956;3.18;-0.7339691750802;2.2512917986065;"5"
6.3;0.34;0.27;0.916290731874155;0.024;40;152;0.99095;3.35;-0.510825623765991;2.47653840011748;"7"
7.7;0.3;0.23;0.693147180559945;0.068;28;138;0.99382;3.11;-0.478035800943;2.28238238567653;"5"
7.7;0.31;0.23;0.693147180559945;0.069;29;134;0.99382;3.11;-0.478035800943;2.28238238567653;"5"
5.7;0.265;0.28;1.93152141160321;0.036;46;150;0.99299;3.36;-0.82098055206983;2.37954613413017;"7"
5.4;0.255;0.33;0.182321556793955;0.051;29;122;0.99048;3.37;-0.415515443961666;2.42480272571829;"6"
6.6;0.26;0.28;2.24070968927596;0.028;13;121;0.99254;3.17;-1.07880966137193;2.4932054526027;"6"
4.8;0.17;0.28;1.06471073699243;0.03;22;111;0.9902;3.38;-1.07880966137193;2.42480272571829;"7"
5.7;0.265;0.28;1.93152141160321;0.036;46;150;0.99299;3.36;-0.82098055206983;2.37954613413017;"7"
6.2;0.2;0.33;1.68639895357023;0.028;21;75;0.99012;3.36;-0.891598119283784;2.60268968544438;"7"
7.5;0.28;0.41;0.262364264467491;0.044;11;126;0.99293;3.28;-0.798507696217772;2.33214389523559;"5"
6.2;0.22;0.2;3.03495298670727;0.035;58;184;1.00022;3.11;-0.63487827243597;2.19722457733622;"6"
7;0.34;0.26;2.33214389523559;0.041;51;166;0.99382;3.08;-1.04982212449868;2.45100509811232;"6"
7.5;0.28;0.41;0.262364264467491;0.044;11;126;0.99293;3.28;-0.798507696217772;2.33214389523559;"5"
6.5;0.19;0.34;0.470003629245736;0.029;39;116;0.98954;3.21;-0.385662480811985;2.52572864430826;"6"
6;0.21;0.29;2.57261223020711;0.042;28;125;0.99936;3.39;-0.798507696217772;2.15176220325946;"5"
5.6;0.26;0.18;0.336472236621213;0.034;18;135;0.99174;3.32;-1.04982212449868;2.32238772029023;"6"
7;0.15;0.28;2.68784749378469;0.051;29;149;0.99792;2.96;-0.941608539858445;2.19722457733622;"7"
7;0.15;0.28;2.68784749378469;0.051;29;149;0.99792;2.96;-0.941608539858445;2.19722457733622;"7"
7;0.15;0.28;2.68784749378469;0.051;29;149;0.99792;2.96;-0.941608539858445;2.19722457733622;"7"
7;0.15;0.28;2.68784749378469;0.051;29;149;0.99792;2.96;-0.941608539858445;2.19722457733622;"7"
7;0.15;0.28;2.68784749378469;0.051;29;149;0.99792;2.96;-0.941608539858445;2.19722457733622;"7"
7;0.15;0.28;2.68784749378469;0.051;29;149;0.99792;2.96;-0.941608539858445;2.19722457733622;"7"
7;0.15;0.28;2.68784749378469;0.051;29;149;0.99792;2.96;-0.941608539858445;2.19722457733622;"7"
7.4;0.27;0.28;0.587786664902119;0.04;45;121;0.99043;3.02;-0.916290731874155;2.47653840011748;"5"
6.8;0.22;0.3;2.36085400111802;0.07;67;194;0.99654;2.89;-0.867500567704723;2.19722457733622;"6"
6.2;0.24;0.25;2.52572864430826;0.055;47;134;0.99758;3.3;-0.673344553263766;2.19722457733622;"5"
6.3;0.28;0.29;1.91692261218206;0.051;40;143;0.99374;3.43;-0.527632742082372;2.39789527279837;"6"
7;0.15;0.28;2.68784749378469;0.051;29;149;0.99792;2.96;-0.941608539858445;2.19722457733622;"7"
5.5;0.17;0.23;1.06471073699243;0.039;10;108;0.99243;3.28;-0.693147180559945;2.30258509299405;"5"
6.5;0.26;0.34;0.336472236621213;0.04;25;184;0.99216;3.29;-0.776528789498996;2.37024374146786;"5"
6.6;0.27;0.33;0.336472236621213;0.042;24;183;0.99215;3.29;-0.776528789498996;2.37024374146786;"5"
7.8;0.19;0.32;2.00148000021012;0.015;47;124;0.99278;2.99;-0.941608539858445;2.39789527279837;"6"
5.5;0.17;0.23;1.06471073699243;0.039;10;108;0.99243;3.28;-0.693147180559945;2.30258509299405;"5"
6.5;0.26;0.34;0.336472236621213;0.04;25;184;0.99216;3.29;-0.776528789498996;2.37024374146786;"5"
6.6;0.27;0.33;0.336472236621213;0.042;24;183;0.99215;3.29;-0.776528789498996;2.37024374146786;"5"
7.8;0.19;0.32;2.00148000021012;0.015;47;124;0.99278;2.99;-0.941608539858445;2.39789527279837;"6"
7.8;0.2;0.32;1.6094379124341;0.016;31;101;0.99186;2.99;-0.941608539858445;2.39789527279837;"6"
6.1;0.17;0.28;0.916290731874155;0.028;22;98;0.99072;3.16;-0.994252273343867;2.40694510831829;"7"
7.4;0.2;0.35;1.80828877117927;0.025;10;40;0.99244;2.79;-0.653926467406664;2.3887627892351;"5"
6.7;0.39;0.24;0.993251773010283;0.017;22;80;0.99084;3.03;-0.994252273343867;2.4423470353692;"5"
6.9;0.4;0.17;2.55722731136763;0.033;59;186;0.99754;3.08;-0.713349887877465;2.24070968927596;"5"
6.9;0.4;0.17;2.55722731136763;0.033;59;186;0.99754;3.08;-0.713349887877465;2.24070968927596;"5"
6.9;0.4;0.17;2.55722731136763;0.033;59;186;0.99754;3.08;-0.713349887877465;2.24070968927596;"5"
6.3;0.24;0.29;2.61739583283408;0.035;53;134;0.99567;3.17;-0.967584026261706;2.36085400111802;"6"
6.9;0.4;0.17;2.55722731136763;0.033;59;186;0.99754;3.08;-0.713349887877465;2.24070968927596;"5"
7.4;0.27;0.31;0.8754687373539;0.014;15;143;0.99094;3.03;-0.430782916092454;2.484906649788;"4"
6.1;0.27;0.28;2.28238238567653;0.042;61;125;0.99532;3.14;-0.867500567704723;2.32238772029023;"6"
6.3;0.24;0.29;2.61739583283408;0.035;53;134;0.99567;3.17;-0.967584026261706;2.36085400111802;"6"
6.7;0.42;0.39;2.4932054526027;0.04;61;248;0.99794;3.31;-0.544727175441672;2.27212588550934;"5"
6.5;0.33;0.28;1.80828877117927;0.018;41;103;0.99122;3.24;-1.13943428318836;2.50143595173921;"6"
6.9;0.33;0.31;2.04122032885964;0.04;29;135;0.99226;3.11;-0.562118918153541;2.50959926237837;"5"
6.5;0.33;0.28;1.80828877117927;0.018;41;103;0.99122;3.24;-1.13943428318836;2.50143595173921;"6"
6.3;0.15;0.3;0.336472236621213;0.022;38;100;0.99099;3.42;-0.562118918153541;2.43361335540045;"7"
6.5;0.32;0.45;2.04122032885964;0.022;31;97;0.99134;3.2;-0.356674943938732;2.54160199346455;"7"
6.7;0.42;0.39;2.4932054526027;0.04;61;248;0.99794;3.31;-0.544727175441672;2.27212588550934;"5"
7.4;0.25;0.29;1.91692261218206;0.02;31;113;0.99338;3.13;-1.23787435600162;2.37954613413017;"6"
7.6;0.27;0.3;2.21920348405499;0.018;23;96;0.9938;3.08;-1.23787435600162;2.39789527279837;"6"
6.4;0.27;0.45;2.11625551480255;0.05;52;196;0.9955;3.18;-0.7339691750802;2.2512917986065;"5"
6.5;0.25;0.27;2.85647020622048;0.064;29;140;0.99776;3.2;-0.713349887877465;2.31253542384721;"6"
5.6;0.19;0.31;0.993251773010283;0.027;11;100;0.98964;3.46;-0.916290731874155;2.58021682959233;"7"
7.4;0.29;0.48;2.54944517092557;0.037;61.5;182;0.99808;3.02;-1.07880966137193;2.17475172148416;"5"
6.4;0.34;0.44;2.10413415427021;0.043;54;201;0.99551;3.18;-0.7339691750802;2.2512917986065;"5"
6.6;0.27;0.52;2.09186406167839;0.044;53;202;0.99548;3.18;-0.7339691750802;2.2512917986065;"5"
6.6;0.26;0.52;2.10413415427021;0.047;52;191;0.99541;3.16;-0.755022584278033;2.2512917986065;"6"
6.4;0.27;0.45;2.11625551480255;0.05;52;196;0.9955;3.18;-0.7339691750802;2.2512917986065;"5"
6.5;0.26;0.5;2.07944154167984;0.051;46;197;0.99536;3.18;-0.755022584278033;2.2512917986065;"5"
6.8;0.25;0.3;2.46809953147162;0.043;53;133;0.99524;3.03;-0.544727175441672;2.34180580614733;"6"
6.3;0.32;0.26;2.484906649788;0.049;63;170;0.9961;3.14;-0.59783700075562;2.29253475714054;"6"
5.5;0.24;0.45;0.53062825106217;0.046;22;113;0.99224;3.22;-0.7339691750802;2.30258509299405;"5"
6.5;0.25;0.27;2.85647020622048;0.064;29;140;0.99776;3.2;-0.713349887877465;2.31253542384721;"6"
6.6;0.13;0.29;2.63188884013665;0.056;33;95;0.99702;3.17;-0.941608539858445;2.24070968927596;"6"
7.9;0.21;0.39;0.693147180559945;0.057;21;138;0.99176;3.05;-0.653926467406664;2.3887627892351;"5"
7;0.3;0.28;0.78845736036427;0.042;21;177;0.99166;3.2;-0.562118918153541;2.43361335540045;"5"
8.1;0.2;0.3;0.262364264467491;0.036;7;49;0.99242;2.99;-0.3147107448397;2.33214389523559;"5"
8.3;0.18;0.3;0.0953101798043249;0.033;20;57;0.99109;3.02;-0.673344553263766;2.39789527279837;"6"
7.9;0.21;0.39;0.693147180559945;0.057;21;138;0.99176;3.05;-0.653926467406664;2.3887627892351;"5"
7.2;0.17;0.34;1.85629799036563;0.042;16;111;0.99278;2.99;-0.916290731874155;2.37954613413017;"6"
8.1;0.2;0.3;0.262364264467491;0.036;7;49;0.99242;2.99;-0.3147107448397;2.33214389523559;"5"
8.3;0.18;0.3;0.0953101798043249;0.033;20;57;0.99109;3.02;-0.673344553263766;2.39789527279837;"6"
7.2;0.17;0.34;1.85629799036563;0.042;16;111;0.99278;2.99;-0.916290731874155;2.37954613413017;"6"
6.8;0.26;0.34;2.71469474382088;0.06;42;162;0.99705;3.24;-0.653926467406664;2.35137525716348;"3"
7.2;0.28;0.38;0.693147180559945;0.052;23;156;0.9912;3.13;-0.653926467406664;2.40694510831829;"5"
7.9;0.21;0.39;0.693147180559945;0.057;21;138;0.99176;3.05;-0.653926467406664;2.3887627892351;"5"
7;0.3;0.28;0.78845736036427;0.042;21;177;0.99166;3.2;-0.562118918153541;2.43361335540045;"5"
7.4;0.34;0.28;2.4932054526027;0.049;31;149;0.99677;3.22;-0.713349887877465;2.33214389523559;"5"
6.3;0.43;0.32;2.17475172148416;0.042;18;106;0.99172;3.28;-1.10866262452161;2.55722731136763;"7"
6.8;0.41;0.3;2.17475172148416;0.045;28;131;0.9953;3.12;-0.527632742082372;2.29253475714054;"5"
6.3;0.4;0.24;1.62924053973028;0.036;43;131;0.99186;3.24;-0.82098055206983;2.42480272571829;"6"
5.1;0.35;0.26;1.91692261218206;0.034;36;120;0.99188;3.38;-0.916290731874155;2.4423470353692;"6"
5.1;0.35;0.26;1.91692261218206;0.034;36;120;0.99188;3.38;-0.916290731874155;2.4423470353692;"6"
6.3;0.3;0.2;1.30833281965018;0.039;34;132;0.99158;3;-0.967584026261706;2.37024374146786;"5"
6.9;0.28;0.28;2.50143595173921;0.042;52;139;0.99522;3.03;-0.579818495252942;2.34180580614733;"6"
7;0.33;0.28;1.7404661748405;0.033;39;204;0.99176;3.17;-0.446287102628419;2.52572864430826;"6"
6.7;0.26;0.49;2.09186406167839;0.052;48;197;0.99558;3.19;-0.7339691750802;2.2512917986065;"5"
7.3;0.24;0.3;0.916290731874155;0.042;31;104;0.9911;3.05;-0.579818495252942;2.42480272571829;"7"
6.7;0.46;0.21;1.38629436111989;0.034;12;88;0.99016;3.26;-0.616186139423817;2.56494935746154;"6"
5.1;0.35;0.26;1.91692261218206;0.034;36;120;0.99188;3.38;-0.916290731874155;2.4423470353692;"6"
5.1;0.23;0.18;0;0.053;13;99;0.98956;3.22;-0.941608539858445;2.4423470353692;"5"
6.3;0.4;0.24;1.62924053973028;0.036;43;131;0.99186;3.24;-0.82098055206983;2.42480272571829;"6"
7.1;0.44;0.23;1.75785791755237;0.035;24;100;0.99062;3.15;-0.562118918153541;2.58021682959233;"7"
4.8;0.26;0.23;2.36085400111802;0.034;23;111;0.99274;3.46;-1.27296567581289;2.4423470353692;"7"
7;0.15;0.29;2.79728133483015;0.058;45;110;0.9978;3.15;-0.994252273343867;2.27212588550934;"6"
6.5;0.41;0.22;1.56861591791385;0.052;49;142;0.9946;3.14;-0.478035800943;2.21920348405499;"5"
6.2;0.31;0.23;1.19392246847243;0.052;34;113;0.99429;3.16;-0.7339691750802;2.12823170584927;"5"
8;0.27;0.33;0.182321556793955;0.05;41;103;0.99002;3;-0.798507696217772;2.51769647261099;"6"
8;0.27;0.33;0.182321556793955;0.05;41;103;0.99002;3;-0.798507696217772;2.51769647261099;"6"
6.5;0.41;0.22;1.56861591791385;0.052;49;142;0.9946;3.14;-0.478035800943;2.21920348405499;"5"
6.2;0.31;0.23;1.19392246847243;0.052;34;113;0.99429;3.16;-0.7339691750802;2.12823170584927;"5"
6.7;0.37;0.25;0.916290731874155;0.028;24;84;0.9909;3.14;-1.02165124753198;2.45958884180371;"6"
6.6;0.21;0.5;2.16332302566054;0.036;41;191;0.99294;2.96;-0.579818495252942;2.39789527279837;"6"
7.5;0.26;0.31;0.470003629245736;0.032;36;109;0.99044;2.97;-0.843970070294529;2.47653840011748;"6"
7.5;0.34;0.28;1.38629436111989;0.028;46;100;0.98958;3.2;-0.693147180559945;2.58021682959233;"7"
6.7;0.37;0.25;0.916290731874155;0.028;24;84;0.9909;3.14;-1.02165124753198;2.45958884180371;"6"
6.4;0.32;0.23;2.78501124223834;0.055;36;176;0.9986;3.26;-0.616186139423817;2.2082744135228;"5"
6.7;0.24;0.32;2.19722457733622;0.023;20;109;0.99262;3.34;-1.04982212449868;2.53369681395743;"6"
6.4;0.32;0.23;2.78501124223834;0.055;36;176;0.9986;3.26;-0.616186139423817;2.2082744135228;"5"
8.2;0.31;0.43;1.94591014905531;0.047;18;87;0.99628;3.23;-0.446287102628419;2.36085400111802;"5"
6.7;0.24;0.32;2.19722457733622;0.023;20;109;0.99262;3.34;-1.04982212449868;2.53369681395743;"6"
5.9;0.17;0.29;1.1314021114911;0.03;32;123;0.98913;3.41;-1.10866262452161;2.61739583283408;"7"
5.9;0.2;0.23;0.405465108108164;0.037;38;93;0.99021;3.36;-0.713349887877465;2.484906649788;"6"
6.6;0.32;0.26;1.52605630349505;0.031;26;120;0.99198;3.4;-0.3147107448397;2.52572864430826;"7"
5.9;0.12;0.27;1.56861591791385;0.03;40;110;0.99226;3.55;-0.385662480811985;2.4932054526027;"6"
5.9;0.18;0.29;1.52605630349505;0.032;68;137;0.99159;3.21;-0.967584026261706;2.42480272571829;"6"
5.9;0.2;0.23;0.405465108108164;0.037;38;93;0.99021;3.36;-0.713349887877465;2.484906649788;"6"
5.4;0.17;0.27;0.993251773010283;0.049;28;104;0.99224;3.46;-0.59783700075562;2.33214389523559;"6"
6.1;0.21;0.3;1.84054963339749;0.039;47;136;0.99068;3.27;-1.17118298150295;2.54160199346455;"6"
7.3;0.25;0.26;1.97408102602201;0.048;52;207;0.99587;3.12;-0.994252273343867;2.21920348405499;"5"
7.3;0.25;0.26;1.97408102602201;0.048;52;207;0.99587;3.12;-0.994252273343867;2.21920348405499;"5"
6.6;0.39;0.22;1.38629436111989;0.038;17;98;0.99018;3.25;-0.63487827243597;2.56494935746154;"7"
6;0.31;0.38;1.56861591791385;0.04;41;101;0.98968;3.24;-0.579818495252942;2.57261223020711;"6"
8.4;0.23;0.32;0.262364264467491;0.048;59;113;0.99178;3.1;-0.59783700075562;2.39789527279837;"6"
7.3;0.25;0.26;1.97408102602201;0.048;52;207;0.99587;3.12;-0.994252273343867;2.21920348405499;"5"
